,399,12,72,36,255,140,275,
,394,41,77,38,250,135,285,
,448,65,86,43,250,135,290,
,262,8,72,36,250,135,285,
,340,35,66,33,255,135,290,
,419,11,73,36,260,140,280,
,405,32,79,39,255,140,280,
,407,32,74,37,260,140,285,
,393,10,77,38,260,140,290,
,415,12,75,37,260,140,280,
,257,30,87,43,260,140,290,
,463,26,71,35,270,145,280,
,234,41,88,44,260,145,290,
,328,23,80,39,270,140,290,
,336,25,78,39,275,145,285,
,448,41,67,33,275,145,290,
,256,23,71,35,285,155,285,
,372,3,72,36,285,160,285,
,407,3,76,38,290,160,290,
,385,14,72,36,290,160,300,
,445,21,71,35,285,160,300,
,463,2,72,36,290,165,290,
,229,40,86,43,290,160,300,
,366,1,71,35,280,160,300,
,371,10,73,36,280,160,300,
,364,12,69,34,280,160,300,
,223,43,81,40,280,160,300,
,227,42,81,40,280,160,300,
,338,14,71,35,285,165,300,
,252,21,94,47,285,165,300,
,368,6,70,35,285,160,300,
,282,12,62,31,280,165,300,
,447,41,62,31,285,160,300,
,408,19,78,39,275,160,300,
,413,18,81,40,280,160,300,
,252,3,71,35,270,135,315,
,266,37,62,31,275,125,305,
,284,12,71,35,280,115,305,
,254,20,84,42,285,110,305,
,216,41,95,48,290,110,300,
,227,10,71,35,300,110,300,
,230,38,90,45,290,100,305,
,374,7,75,37,295,100,300,
,428,10,71,35,295,105,290,
,430,19,75,37,295,105,295,
,232,4,72,36,295,105,290,
,431,26,62,31,295,105,295,
,244,31,88,44,295,105,295,
,213,44,94,47,290,100,300,
,251,16,82,41,290,100,300,
,230,40,90,45,290,105,295,
,426,22,71,35,290,105,295,
,311,12,72,36,290,100,300,
,221,39,99,50,295,105,295,
,237,29,92,46,290,105,295,
,421,13,71,35,290,105,300,
,233,36,91,46,290,110,295,
,424,11,71,35,295,110,295,
,377,6,62,31,295,105,300,
,217,38,100,50,290,105,300,
,362,66,77,38,290,100,305,
,332,17,72,36,290,110,300,
,286,4,68,34,290,110,300,
,216,46,85,42,285,110,305,
,363,5,71,35,290,115,290,
,286,24,76,38,290,110,300,
,230,40,84,42,290,110,305,
,232,37,87,43,290,110,300,
,117,38,71,35,290,110,300,
,336,12,81,40,290,110,300,
,239,32,85,42,290,110,305,
,217,43,95,47,285,100,310,
,223,40,90,45,300,115,280,
,418,2,62,31,295,110,290,
,424,16,73,36,295,115,280,
,358,77,71,35,290,110,275,
,243,5,75,37,290,115,270,
,424,28,78,39,290,115,265,
,399,33,68,34,295,120,245,
,395,43,68,34,285,120,255,
,340,34,79,39,285,125,245,
,372,6,77,38,280,130,245,
,334,23,72,36,275,145,235,
,242,6,75,37,280,160,220,
,249,4,71,35,280,170,220,
,274,25,73,36,275,180,210,
,334,6,71,35,275,190,215,
,259,11,76,38,280,195,210,
,407,29,76,38,275,200,210,
,423,15,76,38,280,210,205,
,252,17,81,40,285,220,195,
,447,21,69,34,280,215,205,
,465,8,67,33,280,215,205,
,364,11,62,31,285,225,200,
,405,7,62,31,285,225,200,
,234,40,96,48,285,225,200,
,238,7,62,31,280,230,200,
,319,1,62,31,280,230,200,
,408,13,68,34,275,230,200,
,230,13,70,35,280,230,200,
,366,8,79,39,275,230,195,
,407,57,81,40,275,230,200,
,342,8,78,39,275,230,195,
,369,6,72,36,275,230,195,
,343,18,77,38,275,230,200,
,429,1,65,32,280,230,200,
,296,17,71,35,280,230,200,
,398,52,79,39,280,225,200,
,266,35,62,31,280,225,200,
,210,43,109,54,280,230,200,
,421,26,73,36,280,225,200,
,216,53,62,31,285,225,200,
,340,43,76,38,285,225,200,
,22,45,71,35,285,230,200,
,348,39,78,39,285,230,200,
,408,31,71,35,285,230,200,
,262,53,87,43,290,230,195,
,378,65,77,38,300,230,200,
,389,63,74,37,300,230,200,
,439,9,77,38,300,225,200,
,241,44,87,44,305,230,200,
,353,18,73,36,310,230,195,
,344,22,91,46,310,225,205,
,343,25,88,44,325,230,195,
,214,59,84,42,325,225,200,
,478,13,71,35,330,225,205,
,238,37,94,47,345,230,200,
,371,3,73,36,350,225,200,
,407,37,62,31,355,225,200,
,426,15,73,36,360,230,195,
,468,18,62,31,365,230,200,
,425,31,68,34,365,235,200,
,433,1,62,31,365,230,200,
