,364,249,110,92,265,110,305,
,365,248,113,94,260,110,305,
,366,250,110,92,265,110,300,
,365,250,114,95,265,115,305,
,366,252,110,92,260,100,325,
,374,253,106,88,270,110,310,
,377,252,111,92,275,115,300,
,382,251,113,94,265,100,330,
,382,255,119,99,280,110,310,
,389,256,115,95,280,105,320,
,388,254,124,103,280,105,315,
,390,255,122,102,285,110,315,
,389,252,128,106,290,110,310,
,393,254,122,101,290,110,320,
,386,254,125,104,290,110,310,
,385,251,127,106,280,105,320,
,384,251,128,107,280,105,315,
,388,255,117,97,280,105,325,
,382,248,117,97,265,100,335,
,373,248,119,99,275,110,305,
,372,242,112,93,275,110,295,
,370,242,107,89,270,105,305,
,372,240,104,86,275,110,290,
,377,244,95,79,280,115,280,
,378,241,96,80,285,115,275,
,379,243,95,79,285,115,275,
,382,243,94,78,285,120,275,
,382,244,93,77,290,120,270,
,379,245,94,78,290,125,260,
,375,243,101,84,280,120,270,
,375,246,95,79,280,120,275,
,374,246,97,80,280,120,270,
,370,247,100,83,280,120,275,
,367,244,104,86,280,125,270,
,371,244,96,80,280,125,265,
,371,244,94,79,270,120,280,
,372,247,91,76,275,125,270,
,372,246,92,76,280,130,260,
,369,250,92,76,280,130,255,
,367,250,89,74,280,135,250,
,366,252,87,73,275,130,260,
,367,259,79,66,275,145,240,
,362,258,84,70,275,145,240,
,357,257,90,75,285,150,230,
,362,259,81,67,280,155,230,
,360,260,84,70,285,155,230,
,360,262,86,72,285,150,230,
,368,260,78,65,285,150,230,
,365,258,85,71,280,145,245,
,368,259,80,66,280,150,235,
,362,259,90,75,280,145,245,
,367,260,84,70,280,150,245,
,368,261,84,70,290,155,230,
,368,262,85,71,290,155,230,
,373,263,78,65,290,160,225,
,373,264,78,65,300,165,220,
,374,265,73,61,295,165,220,
,369,264,77,64,290,160,230,
,370,261,79,66,295,160,220,
,366,260,80,67,285,155,230,
,366,257,80,67,285,155,230,
,366,252,82,68,285,145,230,
,366,247,87,72,285,140,235,
,364,245,93,77,280,130,245,
,366,243,95,79,270,120,270,
,370,243,94,78,275,120,270,
,369,243,101,84,265,110,290,
,367,245,111,92,260,105,310,
,362,242,123,103,255,100,320,
,359,249,124,103,245,100,330,
,354,244,141,118,255,95,330,
,350,252,139,116,245,95,340,
,350,252,141,118,230,100,360,
,345,263,139,116,250,100,345,
,346,272,143,119,235,105,360,
,349,266,137,114,250,105,340,
,350,260,140,117,250,100,350,
,354,257,138,115,245,100,340,
,355,246,138,115,250,95,340,
,358,242,130,108,250,90,340,
,368,237,117,98,260,95,315,
,375,232,111,92,275,100,295,
,380,236,102,84,280,100,295,
,383,237,101,84,300,115,260,
,389,238,92,76,305,120,255,
,386,238,97,81,305,115,255,
,390,237,91,76,305,125,250,
,402,237,81,67,315,130,240,
,395,239,90,74,315,125,250,
,395,240,89,74,310,120,260,
,389,239,99,83,310,125,255,
,393,240,90,75,315,125,245,
,389,242,92,77,310,125,250,
,384,239,102,85,310,130,245,
,390,239,93,77,305,120,255,
,384,241,97,81,300,120,265,
,380,242,97,80,295,115,270,
,381,242,91,76,285,115,270,
,368,243,108,89,285,120,270,
,375,242,94,78,275,115,280,
,369,244,96,80,275,120,275,
,362,244,99,82,260,110,290,
,346,249,96,80,245,110,290,
,329,249,103,86,235,110,295,
,311,251,103,86,215,120,290,
,299,254,107,89,205,110,305,
,290,255,106,89,190,115,305,
,287,251,110,91,185,110,310,
,281,252,119,99,190,115,305,
,282,254,114,95,190,115,305,
,277,254,112,94,190,110,300,
,282,256,98,82,185,110,300,
,279,256,106,88,180,110,305,
,277,253,109,91,180,110,300,
