,26,41,84,50,0,0,0,
,24,41,84,50,0,0,0,
,25,41,83,50,21888,1503980480,32557,
,27,42,82,49,305,255,205,
,27,41,82,49,32767,0,0,
,26,41,87,52,305,255,205,
,26,41,86,51,300,255,205,
,24,41,83,50,295,235,220,
,25,41,86,52,300,225,225,
,24,41,86,52,300,220,230,
,29,42,80,48,295,220,230,
,26,41,83,50,310,225,220,
,29,41,86,52,305,220,230,
,26,41,84,50,305,220,235,
,25,41,83,50,305,220,235,
,25,41,85,51,315,225,225,
,27,40,90,54,310,220,235,
,28,41,87,52,310,225,225,
,25,41,84,50,310,225,230,
,28,41,86,51,315,225,225,
,25,41,83,50,315,225,225,
,25,41,86,51,315,225,225,
,28,40,88,53,325,230,210,
,27,40,90,54,325,225,230,
,18,45,64,38,345,235,215,
,19,46,62,37,350,240,215,
,28,40,86,52,32767,0,0,
,24,40,88,52,32767,0,0,
,28,40,87,52,32767,0,0,
,31,40,90,54,32767,0,0,
,33,41,83,50,32767,0,0,
,28,40,88,53,32767,0,0,
,31,41,85,51,32767,0,0,
,29,39,93,56,32767,0,0,
,30,39,93,55,32767,0,0,
,28,40,87,52,32767,0,0,
,30,41,83,50,32767,0,0,
,25,38,99,59,32767,0,0,
,27,40,88,53,32767,0,0,
,32,40,89,53,32767,0,0,
,29,41,85,51,32767,0,0,
,26,40,91,54,32767,0,0,
,25,41,84,50,32767,0,0,
,25,39,91,55,32767,0,0,
,33,39,93,56,32767,0,0,
,27,38,96,58,32767,0,0,
,31,41,84,50,32767,0,0,
,29,40,89,53,32767,0,0,
,28,41,84,50,32767,0,0,
,26,40,88,52,32767,0,0,
,26,39,95,57,32767,0,0,
,32,39,91,55,32767,0,0,
,25,39,93,55,32767,0,0,
,28,40,89,53,32767,0,0,
,29,40,88,53,32767,0,0,
,31,41,84,50,32767,0,0,
,2,48,52,31,32767,0,0,
,28,41,81,49,32767,0,0,
,35,34,116,70,32767,0,0,
,30,40,86,51,32767,0,0,
,27,39,90,54,32767,0,0,
,31,40,87,52,32767,0,0,
,25,39,91,55,32767,0,0,
,31,40,88,52,32767,0,0,
,29,40,89,53,32767,0,0,
,30,41,86,51,32767,0,0,
,29,40,90,54,0,0,0,
,28,40,89,53,0,0,0,
,29,40,90,54,0,0,0,
,28,39,94,56,0,0,0,
,27,41,87,52,0,0,0,
,26,40,87,52,32767,0,0,
,29,45,65,39,32767,0,0,
,27,41,86,51,32767,0,0,
,29,41,86,51,32767,0,0,
,28,40,88,52,32767,0,0,
,30,39,92,55,395,240,215,
,29,40,89,53,370,235,220,
,29,41,86,51,350,235,220,
,27,42,80,48,330,240,220,
,27,42,79,48,325,240,220,
,24,42,80,48,32767,0,0,
,28,42,81,48,295,240,220,
,29,40,91,55,290,240,220,
,28,41,83,50,285,245,205,
,29,40,87,52,32767,0,0,
,26,40,88,53,32767,0,0,
,25,40,90,54,0,0,0,
,28,41,86,52,0,48,0,
,29,45,63,38,0,0,0,
,25,41,88,53,32767,0,0,
,25,40,93,56,255,220,235,
,26,40,89,53,240,220,250,
,21,42,83,49,32767,0,0,
,5,48,53,32,32767,0,0,
,26,40,89,53,32767,0,0,
,4,48,52,31,250,235,215,
,31,41,87,52,32767,0,0,
,26,41,86,51,250,225,235,
,530,220,65,39,280,220,215,
,15,14,84,50,280,195,230,
,25,2,70,42,275,175,255,
,539,159,79,48,275,145,260,
,383,369,55,33,285,100,250,
,303,125,106,64,270,40,290,
,384,304,59,35,285,15,270,
,578,278,54,32,32767,0,0,
,297,27,125,75,32767,0,0,
,402,247,55,33,32767,0,0,
,401,243,58,35,32767,0,0,
,404,242,56,33,32767,0,0,
,402,248,54,32,32767,0,0,
,402,252,52,31,32767,0,0,
,398,177,104,63,32767,0,0,
,320,26,120,72,32767,0,0,
,398,188,99,59,32767,0,0,
,323,38,115,69,32767,0,0,
,318,36,125,75,32767,0,0,
,321,42,115,69,32767,0,0,
,320,43,114,68,32767,0,0,
,318,47,117,70,310,0,250,
,322,54,108,65,310,5,250,
,452,76,95,57,310,5,260,
,456,83,86,52,310,5,265,
,455,87,89,53,300,15,280,
,387,227,102,61,305,15,270,
,403,95,59,35,300,25,275,
,382,245,97,58,290,25,290,
,385,253,95,57,295,35,280,
,213,19,57,34,285,40,295,
,317,130,107,64,285,50,295,
,321,144,98,58,290,65,285,
,382,281,92,55,290,65,285,
,317,134,109,65,290,65,295,
,316,133,109,65,290,60,290,
,319,133,104,62,285,50,305,
,399,136,59,35,290,55,295,
,385,280,88,53,290,60,285,
,317,132,106,64,285,55,290,
,325,136,98,59,285,55,300,
,318,132,107,64,290,60,290,
,388,279,90,54,290,55,290,
,454,155,77,46,295,60,285,
,323,132,109,65,295,60,285,
,329,136,98,59,295,60,285,
