,236,235,134,33,205,170,205,
,232,238,134,33,200,170,200,
,229,239,134,33,190,165,210,
,227,240,134,33,195,170,205,
,226,240,134,33,195,175,200,
,226,239,134,33,190,170,210,
,228,240,134,33,190,170,215,
,230,242,134,33,190,170,210,
,234,242,134,33,200,170,205,
,239,246,136,33,200,175,210,
,243,247,137,34,205,175,210,
,247,249,140,34,210,175,215,
,249,249,144,35,215,175,220,
,255,249,143,35,220,180,215,
,261,254,139,34,215,175,225,
,257,255,149,36,220,180,220,
,261,255,151,37,225,185,220,
,264,255,151,37,230,185,225,
,264,255,159,39,235,190,220,
,268,256,154,37,230,185,235,
,265,257,160,39,230,190,230,
,267,259,157,38,230,190,230,
,265,258,161,39,230,190,230,
,265,258,158,39,230,190,230,
,264,258,158,39,230,190,230,
,262,260,160,39,225,190,235,
,264,262,155,38,225,190,230,
,261,263,159,39,225,190,235,
,260,262,158,39,225,190,230,
,261,263,162,39,225,190,230,
,263,263,161,39,230,195,230,
,268,264,158,38,230,190,235,
,268,266,162,39,230,195,230,
,271,266,157,38,235,195,230,
,271,266,160,39,235,195,230,
,271,264,160,39,230,190,240,
,268,261,164,40,235,190,230,
,266,259,161,39,230,190,235,
,266,257,158,38,230,190,230,
,260,256,157,38,220,185,230,
,257,256,152,37,215,180,230,
,249,256,154,38,210,185,230,
,247,258,148,36,205,185,225,
,240,255,149,36,200,185,225,
,232,255,153,37,195,180,225,
,232,257,145,36,190,185,225,
,220,259,152,37,185,185,225,
,212,259,161,39,175,190,230,
,202,268,152,37,165,200,225,
,197,270,148,36,165,205,220,
,187,260,161,39,160,205,225,
,196,290,134,33,150,210,230,
,192,282,148,36,150,210,225,
,191,296,145,35,155,215,220,
,191,298,144,35,155,220,220,
,192,299,134,33,155,220,220,
,194,295,142,35,150,220,220,
,193,289,152,37,155,220,220,
,199,292,151,37,160,220,215,
,202,289,149,36,160,215,230,
,207,291,146,36,170,215,220,
,209,287,153,37,175,215,220,
,213,288,153,37,180,215,220,
,216,287,152,37,185,220,220,
,218,286,158,38,185,215,225,
,223,287,157,38,195,220,215,
,230,286,150,37,195,220,225,
,229,284,158,38,200,220,220,
,231,284,159,39,200,220,225,
,238,286,150,37,200,220,225,
,239,285,157,38,205,220,225,
,241,286,159,39,210,220,225,
,249,288,155,38,210,220,230,
,255,286,155,38,220,220,225,
,259,286,158,39,225,220,225,
,265,286,158,38,230,220,225,
,271,286,158,38,235,215,230,
,278,286,158,38,240,215,230,
,284,286,154,38,245,210,230,
,288,284,155,38,250,215,225,
,290,283,157,38,255,215,225,
,296,283,152,37,260,220,220,
,298,283,153,37,260,215,225,
,300,283,155,38,260,215,230,
,303,284,151,37,260,215,230,
,305,283,152,37,265,215,225,
,305,283,151,37,265,215,225,
,306,282,150,37,265,210,235,
,307,281,151,37,265,210,230,
,309,280,151,37,265,210,230,
,309,279,152,37,265,210,230,
