,247,243,148,36,210,175,220,
,247,243,150,37,210,175,220,
,247,244,150,36,210,175,225,
,247,243,149,36,215,175,225,
,247,243,150,37,215,175,220,
,249,244,148,36,215,175,220,
,249,244,150,37,220,180,215,
,250,244,148,36,220,180,215,
,250,244,147,36,215,175,215,
,249,243,152,37,215,175,215,
,251,244,150,37,215,175,215,
,252,244,149,36,215,175,220,
,251,243,149,36,215,175,220,
,252,243,150,37,215,175,225,
,253,243,150,37,215,175,220,
,252,243,151,37,220,175,220,
,255,244,148,36,220,175,220,
,255,244,149,36,220,175,220,
,256,244,152,37,220,175,225,
,258,244,151,37,220,175,225,
,260,245,149,36,225,175,225,
,262,244,151,37,225,175,225,
,265,245,150,37,230,180,220,
,266,244,152,37,235,180,215,
,269,244,153,37,235,175,220,
,269,243,152,37,235,175,220,
,270,244,152,37,235,180,220,
,269,244,154,37,235,175,220,
,270,244,153,37,235,175,220,
,271,244,153,37,235,175,220,
,273,244,149,36,240,180,215,
,269,243,156,38,235,175,220,
,271,244,153,37,235,180,220,
,270,243,154,38,235,175,220,
,270,244,152,37,240,180,215,
,269,245,152,37,240,180,215,
,271,250,146,36,235,180,220,
,269,249,149,36,235,180,220,
,270,247,150,37,230,175,220,
,267,245,154,38,230,180,220,
,269,244,150,37,230,180,220,
,268,243,152,37,235,180,215,
,267,244,153,37,235,180,215,
,267,244,153,37,240,180,215,
,270,245,149,36,235,180,215,
,268,245,153,37,230,180,225,
,268,244,153,37,235,180,220,
,270,245,150,37,235,180,220,
,269,246,150,37,235,180,215,
,267,244,153,37,235,180,220,
,267,244,151,37,235,180,215,
,263,243,154,38,230,175,220,
,262,242,156,38,230,175,225,
,260,243,155,38,230,175,215,
,259,242,155,38,230,175,220,
,258,242,155,38,225,175,220,
,257,242,155,38,225,175,220,
,255,242,156,38,220,170,230,
,255,242,154,38,220,180,220,
,254,243,155,38,220,175,220,
,254,243,154,38,220,175,225,
,252,243,155,38,215,175,225,
,250,242,157,38,215,175,225,
,251,243,155,38,220,175,220,
,250,243,154,38,220,175,220,
,253,243,153,37,220,180,220,
,254,243,150,37,215,170,225,
,251,243,155,38,215,175,225,
,254,244,151,37,220,175,220,
,253,243,153,37,220,175,220,
,254,244,151,37,220,175,220,
,256,244,151,37,220,180,220,
,256,243,152,37,220,175,225,
,258,244,151,37,220,180,220,
,260,243,149,36,225,175,225,
,260,244,148,36,225,175,215,
,259,243,150,37,225,175,220,
,259,244,150,37,225,175,220,
,260,243,150,37,225,175,220,
,259,243,152,37,225,175,220,
,259,243,149,36,225,175,220,
,259,244,149,36,220,180,220,
,255,242,155,38,220,175,225,
,255,243,153,37,215,170,230,
,256,243,151,37,220,175,225,
,255,243,152,37,225,175,220,
,255,243,150,37,220,175,220,
,254,242,152,37,225,175,220,
,253,242,154,37,220,175,220,
,253,242,152,37,220,175,220,
,253,242,152,37,220,175,220,
,253,242,152,37,215,175,225,
,253,246,149,36,220,175,220,
,255,249,148,36,215,175,220,
,254,248,147,36,215,180,220,
,253,246,151,37,215,175,225,
,253,245,152,37,215,175,220,
,252,244,151,37,215,175,220,
,252,244,151,37,210,170,230,
,250,242,153,37,215,170,230,
,251,243,150,37,215,170,225,
,251,242,150,37,215,170,225,
,251,243,150,37,215,175,225,
,252,243,148,36,215,175,225,
,251,243,149,36,215,175,220,
,252,243,148,36,215,175,220,
,253,242,149,36,215,175,220,
,253,243,150,37,215,175,220,
,251,243,151,37,215,175,220,
,252,243,150,37,215,175,220,
,252,243,149,36,215,175,220,
,252,242,151,37,215,175,225,
,252,242,150,37,215,175,220,
,252,242,150,37,215,175,220,
,254,242,149,36,220,175,215,
,251,242,152,37,215,175,225,
,254,243,149,36,220,175,220,
,253,242,149,36,215,175,220,
,254,242,150,37,220,175,220,
,254,243,149,36,215,175,220,
,252,242,152,37,215,175,220,
,253,242,151,37,215,175,220,
,252,242,154,37,215,175,225,
,252,242,153,37,215,175,220,
,253,242,151,37,215,175,225,
,254,242,151,37,215,170,225,
,253,242,152,37,215,170,230,
,254,242,150,37,210,170,235,
,254,242,152,37,215,170,225,
,255,242,149,36,220,170,225,
,257,242,148,36,225,175,220,
,258,242,148,36,220,175,220,
,257,242,149,36,225,175,220,
,257,242,149,36,225,175,220,
,258,242,149,36,220,170,225,
,258,242,151,37,225,175,220,
,257,242,151,37,220,175,225,
,257,241,153,37,225,170,225,
,258,242,150,37,225,175,220,
,258,242,150,37,225,175,220,
,256,242,152,37,220,170,230,
,256,242,152,37,220,170,225,
,254,242,152,37,220,170,225,
,254,241,153,37,215,170,225,
,252,242,153,37,215,170,225,
,252,242,153,37,215,170,225,
,252,242,152,37,215,170,225,
,253,243,152,37,215,175,230,
,252,242,154,38,215,170,230,
,252,242,154,38,215,175,225,
,252,242,154,38,220,175,220,
,251,241,155,38,215,175,220,
,251,242,154,38,215,175,220,
,252,242,153,37,220,175,220,
,251,241,154,38,220,175,220,
,252,242,154,38,220,175,220,
,251,242,154,38,215,175,225,
,252,242,154,37,220,175,220,
,253,243,151,37,215,175,225,
,251,243,153,37,215,175,220,
,251,243,153,37,215,175,220,
,251,243,153,37,215,175,225,
,251,242,154,37,215,175,220,
,249,242,153,37,215,175,225,
,249,242,153,37,220,180,215,
,249,243,153,37,220,180,215,
,249,243,153,37,215,175,215,
,248,243,153,37,215,175,220,
,250,243,151,37,220,175,215,
,250,243,152,37,220,180,215,
,250,243,151,37,220,180,215,
,250,243,153,37,215,175,220,
,250,243,153,37,215,170,225,
,252,243,151,37,215,175,220,
,254,245,148,36,215,175,220,
,254,251,146,36,220,180,215,
,258,255,144,35,220,180,220,
,263,262,141,34,230,190,210,
,267,266,141,35,230,190,215,
,273,269,141,35,235,200,215,
,279,273,138,34,240,205,210,
,279,274,141,35,240,205,215,
,282,275,143,35,245,210,210,
,283,276,140,34,250,205,215,
,286,274,144,35,250,205,215,
,290,273,145,35,255,205,215,
,296,272,145,35,265,205,210,
