,302,300,134,33,255,220,230,
,303,298,134,33,255,220,225,
,303,299,134,33,255,225,225,
,301,299,134,33,255,225,220,
,299,300,134,33,260,225,215,
,297,298,134,33,255,225,220,
,301,303,134,33,250,225,230,
,305,301,134,33,260,230,220,
,306,304,134,33,255,225,230,
,306,303,134,33,260,230,220,
,309,302,134,33,260,230,225,
,307,300,134,33,265,230,220,
,308,301,134,33,260,230,225,
,307,304,134,33,255,230,235,
,306,308,134,33,260,230,220,
,306,307,134,33,260,230,225,
,310,303,134,33,260,230,220,
,306,303,134,33,260,230,220,
,306,304,134,33,260,230,220,
,304,303,134,33,260,230,215,
,304,303,134,33,255,230,225,
,304,301,134,33,250,230,230,
,303,305,134,33,255,230,220,
,304,305,134,33,255,225,230,
,303,302,134,33,250,225,235,
,304,303,134,33,250,225,230,
,201,264,134,33,145,175,265,
,223,270,134,33,175,185,235,
,234,271,134,33,185,190,230,
,236,273,134,33,190,195,215,
,236,272,134,33,190,195,215,
,236,270,134,33,195,195,225,
,239,269,134,33,190,195,225,
,239,270,134,33,190,190,230,
,239,270,134,33,195,190,220,
,240,271,134,33,190,195,230,
,240,268,134,33,195,190,220,
,240,270,134,33,190,190,225,
,240,270,134,33,190,185,230,
,236,270,138,34,190,190,225,
,243,272,134,33,195,190,220,
,244,269,134,33,195,195,215,
,244,268,134,33,200,195,220,
,243,270,134,33,200,195,220,
,244,270,134,33,185,190,235,
,244,270,134,33,190,190,230,
,237,269,134,33,190,200,215,
,240,272,134,33,200,195,210,
,243,272,134,33,205,195,210,
,242,271,134,33,200,190,220,
,246,271,134,33,205,195,220,
,249,270,134,33,205,190,220,
,252,272,134,33,210,190,220,
,256,268,134,33,215,185,220,
,258,263,134,33,225,185,205,
,264,262,134,33,230,185,205,
,268,263,134,33,235,185,200,
,270,263,134,33,230,185,215,
,274,265,134,33,240,185,210,
,280,264,134,33,235,185,220,
,287,264,134,33,240,185,225,
,288,259,137,34,240,175,230,
,336,268,161,39,290,190,240,
,336,269,156,38,285,190,245,
,332,268,154,37,270,190,265,
,325,267,153,37,270,185,255,
,315,264,157,38,265,175,265,
,310,262,158,38,270,190,230,
,306,259,161,39,255,180,250,
,306,262,156,38,260,185,240,
,302,261,161,39,245,170,275,
,308,263,148,36,250,175,260,
,305,263,158,38,250,175,255,
,305,262,153,37,250,170,260,
,306,262,152,37,255,180,250,
,307,269,148,36,255,180,250,
,310,268,145,36,260,190,235,
,313,267,146,36,255,180,250,
,313,265,151,37,265,185,245,
,314,265,156,38,265,190,245,
,319,268,151,37,260,180,270,
,327,268,150,36,280,190,235,
,333,268,144,35,280,185,250,
,338,271,139,34,290,200,225,
,334,268,148,36,285,185,250,
,339,270,148,36,280,180,260,
,345,269,139,34,280,185,260,
,341,270,146,36,290,185,250,
,343,267,144,35,285,180,265,
,341,266,148,36,290,180,250,
,342,266,148,36,290,185,250,
,341,266,150,37,290,180,250,
,340,265,151,37,285,180,260,
,340,266,150,37,285,180,260,
,337,266,155,38,285,180,260,
,342,266,144,35,280,180,260,
,338,267,146,36,290,190,240,
,327,264,150,36,275,180,245,
,327,266,146,36,265,175,260,
,319,264,153,37,265,175,260,
,321,266,148,36,270,180,255,
,315,265,161,39,270,185,250,
,319,267,149,36,265,180,260,
,319,266,151,37,270,180,255,
,318,265,157,38,260,180,265,
,318,266,154,37,265,185,255,
,322,269,142,35,265,185,250,
,317,266,150,37,270,185,245,
,318,266,149,36,270,190,240,
,318,266,146,36,265,185,240,
,319,268,144,35,270,185,240,
,316,267,149,36,265,185,245,
,316,267,149,36,270,190,230,
,317,267,149,36,265,185,240,
,318,265,149,36,270,185,235,
,320,267,143,35,270,185,235,
,314,266,154,38,265,185,240,
,314,266,158,38,270,185,230,
,315,266,150,36,260,180,245,
,316,266,148,36,260,180,245,
,316,267,143,35,260,180,245,
,313,267,146,36,265,190,230,
,309,264,158,38,260,180,245,
,310,265,149,36,260,185,240,
,310,267,149,36,260,185,240,
,311,267,144,35,265,185,235,
,311,268,148,36,265,185,240,
,309,268,152,37,265,190,240,
,310,265,157,38,260,180,245,
,310,264,153,37,260,180,245,
,312,266,148,36,260,180,245,
,312,266,149,36,265,185,235,
,312,264,151,37,265,190,230,
,311,266,155,38,265,185,235,
,313,265,148,36,265,185,240,
,318,268,138,34,260,190,240,
,315,269,143,35,260,190,240,
,313,267,148,36,265,185,240,
,313,267,146,36,265,185,240,
,313,267,146,36,265,185,240,
,316,268,142,35,265,185,235,
,311,270,143,35,260,195,240,
,311,274,134,33,265,190,235,
,309,273,143,35,250,195,240,
,292,297,134,33,250,240,220,
,294,293,134,33,255,230,220,
,289,286,134,33,230,200,250,
,286,265,134,33,240,180,230,
,280,241,134,33,240,165,210,
,287,276,134,33,240,190,235,
,280,277,140,34,225,195,245,
,279,280,142,35,230,200,245,
,280,280,138,34,225,195,245,
,278,278,146,36,225,190,250,
,277,277,142,35,225,195,235,
,278,276,138,34,230,195,235,
,277,273,138,34,220,190,250,
,276,270,139,34,225,185,250,
,273,269,148,36,215,185,260,
,276,270,134,33,215,185,260,
,271,267,144,35,220,185,250,
,272,269,140,34,220,180,255,
